X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
983;206;0.5123512;0.1910134;0.4665361;0.1302062;646.0;0.1650219;True;11/21/2025 3:40:52 PM:909;1763710852909;;
983;207;0.5123801;0.1918297;0.5141494;0.2200581;648.6;0.1945102;False;11/21/2025 3:40:52 PM:931;1763710852931;;
979;207;0.5103916;0.1918866;0.4695435;0.1987127;645.8;0.1813266;False;11/21/2025 3:40:52 PM:951;1763710852951;;
977;206;0.5091413;0.1914419;0.4734031;0.1659576;643.2;0.1822255;False;11/21/2025 3:40:52 PM:971;1763710852971;;
975;221;0.5079488;0.2055393;0.4722452;0.3335607;644.7;0.2143488;False;11/21/2025 3:40:52 PM:990;1763710852990;;
969;226;0.5051707;0.2096144;0.4547415;0.278727;641.3;0.2023479;False;11/21/2025 3:40:53 PM:11;1763710853011;;
965;229;0.5030949;0.2126848;0.4549952;0.2786993;638.2;0.2025404;False;11/21/2025 3:40:53 PM:29;1763710853029;;
974;248;0.5074068;0.2302013;0.5532413;0.3734318;632.5;0.220701;False;11/21/2025 3:40:53 PM:50;1763710853050;;
979;261;0.5103536;0.2423611;0.5498196;0.3666008;627.3;0.2212263;False;11/21/2025 3:40:53 PM:70;1763710853070;;
937;326;0.4882211;0.3022419;0.3644195;0.5622677;626.8;0.1953929;False;11/21/2025 3:40:53 PM:89;1763710853089;;
937;292;0.4881896;0.2706749;0.4818184;0.07174291;627.6;0.2057341;False;11/21/2025 3:40:53 PM:109;1763710853109;;
937;266;0.4881632;0.2465171;0.4818969;0.07173068;628.4;0.2057608;False;11/21/2025 3:40:53 PM:128;1763710853128;;
926;266;0.4824044;0.2470413;0.4202472;0.269745;631.0;0.1815121;False;11/21/2025 3:40:53 PM:149;1763710853149;;
911;332;0.4747892;0.3076611;0.4023696;0.5547282;629.6;0.1817224;False;11/21/2025 3:40:53 PM:171;1763710853171;;
900;377;0.4688085;0.349613;0.4015037;0.554665;628.3;0.1814872;False;11/21/2025 3:40:53 PM:190;1763710853190;;
890;411;0.4639079;0.381224;0.4017445;0.5546821;627.1;0.1815104;False;11/21/2025 3:40:53 PM:210;1763710853210;;
827;437;0.4310349;0.404669;0.2854209;0.5510157;622.8;0.1995157;False;11/21/2025 3:40:53 PM:229;1763710853229;;
790;430;0.4119788;0.3986821;0.304475;0.2893772;624.9;0.193752;False;11/21/2025 3:40:53 PM:249;1763710853249;;
763;425;0.3978334;0.3937957;0.3044534;0.2893856;626.8;0.1937311;False;11/21/2025 3:40:53 PM:269;1763710853269;;
662;345;0.3450691;0.319728;0.2802298;0.1884265;632.6;0.1979665;False;11/21/2025 3:40:53 PM:445;1763710853445;;
660;364;0.3438301;0.3378483;0.3122607;0.4593251;637.9;0.1931284;False;11/21/2025 3:40:53 PM:465;1763710853465;;
706;350;0.3677884;0.324351;0.4849699;0.1721578;647.6;0.243337;False;11/21/2025 3:40:53 PM:486;1763710853486;;
768;383;0.4003632;0.3554879;0.5291176;0.5135546;645.1;0.2376421;False;11/21/2025 3:40:53 PM:507;1763710853507;;
810;407;0.4223815;0.3772615;0.5294405;0.5135326;642.9;0.2378499;False;11/21/2025 3:40:53 PM:527;1763710853527;;
878;341;0.4574591;0.3162144;0.5822362;0.05017395;642.0;0.2594807;False;11/21/2025 3:40:53 PM:549;1763710853549;;
910;287;0.4743946;0.2659338;0.5567948;0.03089815;641.7;0.2454858;False;11/21/2025 3:40:53 PM:572;1763710853572;;
931;248;0.4849558;0.2304134;0.5505866;0.02987861;641.3;0.2463646;False;11/21/2025 3:40:53 PM:592;1763710853592;;
930;220;0.4846405;0.2039257;0.4773776;0.03495658;637.5;0.2457981;False;11/21/2025 3:40:53 PM:613;1763710853613;;
930;198;0.4844064;0.1842523;0.4781788;0.03503126;634.1;0.2467118;False;11/21/2025 3:40:53 PM:633;1763710853633;;
907;176;0.4725301;0.1637135;0.3679043;0.01116175;634.7;0.2402504;False;11/21/2025 3:40:53 PM:652;1763710853652;;
907;161;0.4724473;0.1497038;0.4418365;0.02227161;635.2;0.2410626;False;11/21/2025 3:40:53 PM:672;1763710853672;;
961;153;0.500737;0.1418859;0.6160781;0.04943871;634.9;0.2938629;False;11/21/2025 3:40:53 PM:693;1763710853693;;
1008;147;0.5255126;0.137036;0.6348215;0.05920328;635.0;0.2593657;False;11/21/2025 3:40:53 PM:713;1763710853713;;
1034;142;0.5389223;0.1322801;0.6167282;0.05182635;635.1;0.2605514;False;11/21/2025 3:40:53 PM:732;1763710853732;;
1033;157;0.5384881;0.1462546;0.4906212;0.268686;636.0;0.2448276;False;11/21/2025 3:40:53 PM:752;1763710853752;;
1033;169;0.5381548;0.1569297;0.4910241;0.2686397;636.7;0.2450039;False;11/21/2025 3:40:53 PM:772;1763710853772;;
